id,latitude,longitude,elevation,name,element,first_year,last_year
ASN00066019,-33.7833,151.0833,90,EASTWOOD COCOS AVENUE,PRCP,1927,1961
ASN00066019,-33.7833,151.0833,90,EASTWOOD COCOS AVENUE,DAPR,1934,1949
ASN00066019,-33.7833,151.0833,90,EASTWOOD COCOS AVENUE,DWPR,1934,1949
ASN00066019,-33.7833,151.0833,90,EASTWOOD COCOS AVENUE,MDPR,1934,1949
ASN00066020,-33.7687,151.0852,92,EPPING CHESTER STREET,PRCP,1886,2002
ASN00066020,-33.7687,151.0852,92,EPPING CHESTER STREET,DAPR,1892,1999
ASN00066020,-33.7687,151.0852,92,EPPING CHESTER STREET,DWPR,1892,1999
ASN00066020,-33.7687,151.0852,92,EPPING CHESTER STREET,MDPR,1892,1999
ASN00066021,-33.9167,151.2,6,ALEXANDRIA (ERSKINEVILLE),PRCP,1948,1973
ASN00066021,-33.9167,151.2,6,ALEXANDRIA (ERSKINEVILLE),DAPR,1948,1973
ASN00066021,-33.9167,151.2,6,ALEXANDRIA (ERSKINEVILLE),DWPR,1948,1973
ASN00066021,-33.9167,151.2,6,ALEXANDRIA (ERSKINEVILLE),MDPR,1948,1973
ASN00066023,-34.0514,150.98,140,LUCAS HEIGHTS AWS,PRCP,2000,2003
ASN00066025,-33.9194,150.9383,5,WARWICK FARM (LIVERPOOL TREATM,PRCP,1947,1990
ASN00066025,-33.9194,150.9383,5,WARWICK FARM (LIVERPOOL TREATM,DAPR,1973,1976
ASN00066025,-33.9194,150.9383,5,WARWICK FARM (LIVERPOOL TREATM,DWPR,1973,1976
ASN00066025,-33.9194,150.9383,5,WARWICK FARM (LIVERPOOL TREATM,MDPR,1973,1976
ASN00066026,-33.9,151.1,-999.9,HOMEBUSH,PRCP,1924,1952
ASN00066026,-33.9,151.1,-999.9,HOMEBUSH,DAPR,1931,1931
ASN00066026,-33.9,151.1,-999.9,HOMEBUSH,DWPR,1931,1931
ASN00066026,-33.9,151.1,-999.9,HOMEBUSH,MDPR,1931,1931
ASN00066027,-33.7,151.1,180.1,HORNSBY MWSDB,PRCP,1946,1973
ASN00066027,-33.7,151.1,180.1,HORNSBY MWSDB,DAPR,1973,1973
ASN00066027,-33.7,151.1,180.1,HORNSBY MWSDB,DWPR,1973,1973
ASN00066027,-33.7,151.1,180.1,HORNSBY MWSDB,MDPR,1973,1973
ASN00066028,-33.7083,151.0839,170,HORNSBY (PRETORIA PARADE),PRCP,1923,1995
ASN00066028,-33.7083,151.0839,170,HORNSBY (PRETORIA PARADE),DAPR,1927,1995
ASN00066028,-33.7083,151.0839,170,HORNSBY (PRETORIA PARADE),DWPR,1927,1995
ASN00066028,-33.7083,151.0839,170,HORNSBY (PRETORIA PARADE),MDPR,1927,1995
ASN00066029,-33.9667,151.1,61,HURSTVILLE MCLEOD STREET,PRCP,1928,1953
ASN00066030,-34,151.2,-999.9,KURNELL,PRCP,1948,1950
ASN00066031,-33.7667,151.1667,-999.9,KILLARA (METRO),PRCP,1948,1951
ASN00066032,-33.7822,151.1486,60,LINDFIELD WEST,PRCP,1950,1992
ASN00066032,-33.7822,151.1486,60,LINDFIELD WEST,DAPR,1967,1992
ASN00066032,-33.7822,151.1486,60,LINDFIELD WEST,DWPR,1967,1992
ASN00066032,-33.7822,151.1486,60,LINDFIELD WEST,MDPR,1967,1992
ASN00066033,-33.8992,151.1933,15,ALEXANDRIA (HENDERSON ROAD),PRCP,1962,1999
ASN00066033,-33.8992,151.1933,15,ALEXANDRIA (HENDERSON ROAD),DAPR,1962,1999
ASN00066033,-33.8992,151.1933,15,ALEXANDRIA (HENDERSON ROAD),DWPR,1962,1999
ASN00066033,-33.8992,151.1933,15,ALEXANDRIA (HENDERSON ROAD),MDPR,1962,1999
ASN00066034,-33.8507,151.1295,15,ABBOTSFORD (BLACKWALL POINT RD,PRCP,2004,2021
ASN00066034,-33.8507,151.1295,15,ABBOTSFORD (BLACKWALL POINT RD,DAPR,2004,2020
ASN00066034,-33.8507,151.1295,15,ABBOTSFORD (BLACKWALL POINT RD,DWPR,2004,2020
ASN00066034,-33.8507,151.1295,15,ABBOTSFORD (BLACKWALL POINT RD,MDPR,2004,2020
ASN00066035,-33.8,151.3,-999.9,MANLY TOWN HALL,PRCP,1914,1963
ASN00066035,-33.8,151.3,-999.9,MANLY TOWN HALL,DAPR,1925,1963
ASN00066035,-33.8,151.3,-999.9,MANLY TOWN HALL,DWPR,1925,1963
ASN00066035,-33.8,151.3,-999.9,MANLY TOWN HALL,MDPR,1925,1963
ASN00066036,-33.9186,151.1402,6,MARRICKVILLE GOLF CLUB,PRCP,1904,2021
ASN00066037,-33.9465,151.1731,6,SYDNEY AIRPORT AMO,TMAX,1939,2021
ASN00066037,-33.9465,151.1731,6,SYDNEY AIRPORT AMO,TMIN,1939,2021
ASN00066037,-33.9465,151.1731,6,SYDNEY AIRPORT AMO,PRCP,1929,2021
ASN00066037,-33.9465,151.1731,6,SYDNEY AIRPORT AMO,SNWD,1999,2003
ASN00066037,-33.9465,151.1731,6,SYDNEY AIRPORT AMO,DAPR,1936,1943
ASN00066037,-33.9465,151.1731,6,SYDNEY AIRPORT AMO,DWPR,1936,1943
ASN00066037,-33.9465,151.1731,6,SYDNEY AIRPORT AMO,MDPR,1936,1943
ASN00066037,-33.9465,151.1731,6,SYDNEY AIRPORT AMO,TAVG,1943,2021
ASN00066038,-33.8,151,-999.9,MERRYLANDS,PRCP,1946,1952
ASN00066039,-33.8,151.2,-999.9,MIDDLECOVE,PRCP,1943,1953
ASN00066039,-33.8,151.2,-999.9,MIDDLECOVE,DAPR,1943,1953
ASN00066039,-33.8,151.2,-999.9,MIDDLECOVE,DWPR,1943,1953
ASN00066039,-33.8,151.2,-999.9,MIDDLECOVE,MDPR,1943,1953
ASN00066040,-34.0405,151.0982,40,MIRANDA (BLACKWOOD ST),PRCP,1906,2003
ASN00066040,-34.0405,151.0982,40,MIRANDA (BLACKWOOD ST),DAPR,1923,2003
ASN00066040,-34.0405,151.0982,40,MIRANDA (BLACKWOOD ST),DWPR,1923,2003
ASN00066040,-34.0405,151.0982,40,MIRANDA (BLACKWOOD ST),MDPR,1923,2003
ASN00066041,-33.8333,151.25,85.3,MOSMAN WATER SUPPLY,PRCP,1904,1966
ASN00066041,-33.8333,151.25,85.3,MOSMAN WATER SUPPLY,DAPR,1904,1958
ASN00066041,-33.8333,151.25,85.3,MOSMAN WATER SUPPLY,DWPR,1904,1958
ASN00066041,-33.8333,151.25,85.3,MOSMAN WATER SUPPLY,MDPR,1904,1958
ASN00066042,-33.8194,151.2428,70,MOSMAN (BAPAUME ROAD),PRCP,1895,2005
ASN00066042,-33.8194,151.2428,70,MOSMAN (BAPAUME ROAD),DAPR,1906,1999
ASN00066042,-33.8194,151.2428,70,MOSMAN (BAPAUME ROAD),DWPR,1906,1999
ASN00066042,-33.8194,151.2428,70,MOSMAN (BAPAUME ROAD),MDPR,1906,1999
ASN00066044,-33.7255,151.2721,10,CROMER GOLF CLUB,PRCP,1898,2011
ASN00066044,-33.7255,151.2721,10,CROMER GOLF CLUB,DAPR,1944,2007
ASN00066044,-33.7255,151.2721,10,CROMER GOLF CLUB,DWPR,1944,2007
ASN00066044,-33.7255,151.2721,10,CROMER GOLF CLUB,MDPR,1944,2007
ASN00066045,-33.6572,151.3187,5,NEWPORT BOWLING CLUB,PRCP,1931,2010
ASN00066045,-33.6572,151.3187,5,NEWPORT BOWLING CLUB,DAPR,1932,2008
ASN00066045,-33.6572,151.3187,5,NEWPORT BOWLING CLUB,DWPR,1932,2008
ASN00066045,-33.6572,151.3187,5,NEWPORT BOWLING CLUB,MDPR,1932,2008
ASN00066046,-33.8167,151,15.2,PARRAMATTA,PRCP,1832,1960
ASN00066046,-33.8167,151,15.2,PARRAMATTA,DAPR,1832,1960
ASN00066046,-33.8167,151,15.2,PARRAMATTA,DWPR,1832,1960
ASN00066046,-33.8167,151,15.2,PARRAMATTA,MDPR,1832,1960
ASN00066047,-33.7324,151.0767,173,PENNANT HILLS (YARRARA ROAD),PRCP,1900,2020
ASN00066047,-33.7324,151.0767,173,PENNANT HILLS (YARRARA ROAD),DAPR,1900,2020
ASN00066047,-33.7324,151.0767,173,PENNANT HILLS (YARRARA ROAD),DWPR,1900,2020
ASN00066047,-33.7324,151.0767,173,PENNANT HILLS (YARRARA ROAD),MDPR,1900,2020
ASN00066048,-33.8483,151.1105,15,CONCORD (BRAYS RD),PRCP,2000,2021
ASN00066048,-33.8483,151.1105,15,CONCORD (BRAYS RD),DAPR,2001,2008
ASN00066048,-33.8483,151.1105,15,CONCORD (BRAYS RD),DWPR,2001,2008
ASN00066048,-33.8483,151.1105,15,CONCORD (BRAYS RD),MDPR,2001,2008
ASN00066049,-33.9667,151.0833,70,PENSHURST,PRCP,1904,1970
ASN00066050,-33.8933,151.0346,55,POTTS HILL RESERVOIR,PRCP,1895,2015
ASN00066050,-33.8933,151.0346,55,POTTS HILL RESERVOIR,DAPR,1971,2015
ASN00066050,-33.8933,151.0346,55,POTTS HILL RESERVOIR,DWPR,1971,2015
ASN00066050,-33.8933,151.0346,55,POTTS HILL RESERVOIR,MDPR,1971,2015
ASN00066051,-33.9829,151.2502,22,LITTLE BAY (THE COAST GOLF CLU,PRCP,1926,2017
ASN00066051,-33.9829,151.2502,22,LITTLE BAY (THE COAST GOLF CLU,DAPR,1962,2008
ASN00066051,-33.9829,151.2502,22,LITTLE BAY (THE COAST GOLF CLU,DWPR,1962,2008
ASN00066051,-33.9829,151.2502,22,LITTLE BAY (THE COAST GOLF CLU,MDPR,1962,2008
ASN00066052,-33.9096,151.2419,75,RANDWICK BOWLING CLUB,PRCP,1888,2021
ASN00066052,-33.9096,151.2419,75,RANDWICK BOWLING CLUB,DAPR,1888,2014
ASN00066052,-33.9096,151.2419,75,RANDWICK BOWLING CLUB,DWPR,1888,2014
ASN00066052,-33.9096,151.2419,75,RANDWICK BOWLING CLUB,MDPR,1888,2014
ASN00066053,-33.6292,151.33,-999.9,AVALON (WOLLSTONECRAFT AVE),PRCP,2002,2015
ASN00066054,-33.9474,151.0065,15,REVESBY (PATEN STREET),PRCP,1941,2013
ASN00066054,-33.9474,151.0065,15,REVESBY (PATEN STREET),DAPR,1966,2008
ASN00066054,-33.9474,151.0065,15,REVESBY (PATEN STREET),DWPR,1966,2008
ASN00066054,-33.9474,151.0065,15,REVESBY (PATEN STREET),MDPR,1966,2008
ASN00066055,-33.8667,151.0333,21.3,LIDCOMBE (CARNARVON GOLF CLUB),PRCP,1906,1970
ASN00066055,-33.8667,151.0333,21.3,LIDCOMBE (CARNARVON GOLF CLUB),DAPR,1966,1970
ASN00066055,-33.8667,151.0333,21.3,LIDCOMBE (CARNARVON GOLF CLUB),DWPR,1966,1970
ASN00066055,-33.8667,151.0333,21.3,LIDCOMBE (CARNARVON GOLF CLUB),MDPR,1966,1970
ASN00066056,-33.7833,151.1833,116,ROSEVILLE BOWLING CLUB,PRCP,1914,1979
ASN00066056,-33.7833,151.1833,116,ROSEVILLE BOWLING CLUB,DAPR,1920,1979
ASN00066056,-33.7833,151.1833,116,ROSEVILLE BOWLING CLUB,DWPR,1920,1979
ASN00066056,-33.7833,151.1833,116,ROSEVILLE BOWLING CLUB,MDPR,1920,1979
ASN00066057,-33.8167,151.1,24.4,RYDE PUMPING STATION,PRCP,1894,1978
ASN00066057,-33.8167,151.1,24.4,RYDE PUMPING STATION,DAPR,1967,1978
ASN00066057,-33.8167,151.1,24.4,RYDE PUMPING STATION,DWPR,1967,1978
ASN00066057,-33.8167,151.1,24.4,RYDE PUMPING STATION,MDPR,1967,1978
ASN00066058,-33.9942,151.1292,9,SANS SOUCI (PUBLIC SCHOOL),PRCP,1899,2021
ASN00066058,-33.9942,151.1292,9,SANS SOUCI (PUBLIC SCHOOL),DAPR,1914,2001
ASN00066058,-33.9942,151.1292,9,SANS SOUCI (PUBLIC SCHOOL),DWPR,1914,2001
ASN00066058,-33.9942,151.1292,9,SANS SOUCI (PUBLIC SCHOOL),MDPR,1914,2001
ASN00066059,-33.6908,151.2253,199,TERREY HILLS AWS,TMAX,2004,2021
ASN00066059,-33.6908,151.2253,199,TERREY HILLS AWS,TMIN,2004,2021
ASN00066059,-33.6908,151.2253,199,TERREY HILLS AWS,PRCP,2004,2021
ASN00066059,-33.6908,151.2253,199,TERREY HILLS AWS,DATN,2006,2006
ASN00066059,-33.6908,151.2253,199,TERREY HILLS AWS,DATX,2006,2006
ASN00066059,-33.6908,151.2253,199,TERREY HILLS AWS,MDTN,2006,2006
ASN00066059,-33.6908,151.2253,199,TERREY HILLS AWS,MDTX,2006,2006
ASN00066060,-34.0333,151.0667,121,SUTHERLAND MWSDB,PRCP,1907,1972
ASN00066060,-34.0333,151.0667,121,SUTHERLAND MWSDB,DAPR,1925,1934
ASN00066060,-34.0333,151.0667,121,SUTHERLAND MWSDB,DWPR,1925,1934
ASN00066060,-34.0333,151.0667,121,SUTHERLAND MWSDB,MDPR,1925,1934
ASN00066061,-33.8333,151.2,75,SYDNEY NTH BOWLING CLUB,PRCP,1950,1974
ASN00066061,-33.8333,151.2,75,SYDNEY NTH BOWLING CLUB,DAPR,1950,1956
ASN00066061,-33.8333,151.2,75,SYDNEY NTH BOWLING CLUB,DWPR,1950,1956
ASN00066061,-33.8333,151.2,75,SYDNEY NTH BOWLING CLUB,MDPR,1950,1956
ASN00066062,-33.8607,151.205,39,SYDNEY (OBSERVATORY HILL),TMAX,1859,2020
ASN00066062,-33.8607,151.205,39,SYDNEY (OBSERVATORY HILL),TMIN,1859,2020
ASN00066062,-33.8607,151.205,39,SYDNEY (OBSERVATORY HILL),PRCP,1858,2020
ASN00066062,-33.8607,151.205,39,SYDNEY (OBSERVATORY HILL),DATN,1996,1996
ASN00066062,-33.8607,151.205,39,SYDNEY (OBSERVATORY HILL),DATX,1996,1996
ASN00066062,-33.8607,151.205,39,SYDNEY (OBSERVATORY HILL),MDTN,1996,1996
ASN00066062,-33.8607,151.205,39,SYDNEY (OBSERVATORY HILL),MDTX,1996,1996
ASN00066063,-33.7206,151.1128,205,WAHROONGA RESERVOIR,PRCP,1906,1991
ASN00066063,-33.7206,151.1128,205,WAHROONGA RESERVOIR,DAPR,1955,1991
ASN00066063,-33.7206,151.1128,205,WAHROONGA RESERVOIR,DWPR,1955,1991
ASN00066063,-33.7206,151.1128,205,WAHROONGA RESERVOIR,MDPR,1955,1991
ASN00066064,-33.8333,151.1,7.6,CONCORD WALKER HOSPITAL,PRCP,1894,1972
ASN00066064,-33.8333,151.1,7.6,CONCORD WALKER HOSPITAL,DAPR,1962,1972
ASN00066064,-33.8333,151.1,7.6,CONCORD WALKER HOSPITAL,DWPR,1962,1972
ASN00066064,-33.8333,151.1,7.6,CONCORD WALKER HOSPITAL,MDPR,1962,1972
ASN00066065,-33.85,151.3,-999.9,WATSONS BAY (VAUCLUSE),PRCP,1914,1952
ASN00066065,-33.85,151.3,-999.9,WATSONS BAY (VAUCLUSE),DAPR,1926,1933
ASN00066065,-33.85,151.3,-999.9,WATSONS BAY (VAUCLUSE),DWPR,1926,1933
ASN00066065,-33.85,151.3,-999.9,WATSONS BAY (VAUCLUSE),MDPR,1926,1933
ASN00066066,-33.9,151.25,-999.9,WAVERLEY SHIRE COUNCIL,PRCP,1936,1964
ASN00066066,-33.9,151.25,-999.9,WAVERLEY SHIRE COUNCIL,DAPR,1936,1962
ASN00066066,-33.9,151.25,-999.9,WAVERLEY SHIRE COUNCIL,DWPR,1936,1962
ASN00066066,-33.9,151.25,-999.9,WAVERLEY SHIRE COUNCIL,MDPR,1936,1962
ASN00066067,-33.8333,151.2,52.7,WOLLSTONECRAFT,PRCP,1915,1975
ASN00066067,-33.8333,151.2,52.7,WOLLSTONECRAFT,DAPR,1943,1975
ASN00066067,-33.8333,151.2,52.7,WOLLSTONECRAFT,DWPR,1943,1975
ASN00066067,-33.8333,151.2,52.7,WOLLSTONECRAFT,MDPR,1943,1975
ASN00066068,-33.8667,151.2833,76.2,VAUCLUSE,PRCP,1934,1975
ASN00066068,-33.8667,151.2833,76.2,VAUCLUSE,DAPR,1943,1972
ASN00066068,-33.8667,151.2833,76.2,VAUCLUSE,DWPR,1943,1972
ASN00066068,-33.8667,151.2833,76.2,VAUCLUSE,MDPR,1943,1972
ASN00066069,-33.9833,151.1,5,HURSTVILLE GROVE (WAITARA PARA,PRCP,1952,1981
ASN00066070,-33.8805,151.0631,21,STRATHFIELD GOLF CLUB,PRCP,1952,2016
ASN00066070,-33.8805,151.0631,21,STRATHFIELD GOLF CLUB,DAPR,1961,2006
ASN00066070,-33.8805,151.0631,21,STRATHFIELD GOLF CLUB,DWPR,1961,2006
ASN00066070,-33.8805,151.0631,21,STRATHFIELD GOLF CLUB,MDPR,1961,2006
ASN00066071,-33.8381,151.1161,10,GLADESVILLE CHAMPION RD,PRCP,1997,2000
ASN00066071,-33.8381,151.1161,10,GLADESVILLE CHAMPION RD,DAPR,1998,2000
ASN00066071,-33.8381,151.1161,10,GLADESVILLE CHAMPION RD,DWPR,1998,2000
ASN00066071,-33.8381,151.1161,10,GLADESVILLE CHAMPION RD,MDPR,1998,2000
ASN00066072,-34.0164,151.2135,3,KURNELL (CALTEX OIL REFINERY),PRCP,1956,2007
ASN00066072,-34.0164,151.2135,3,KURNELL (CALTEX OIL REFINERY),DAPR,1956,2004
ASN00066072,-34.0164,151.2135,3,KURNELL (CALTEX OIL REFINERY),DWPR,1956,2004
ASN00066072,-34.0164,151.2135,3,KURNELL (CALTEX OIL REFINERY),MDPR,1956,2004
ASN00066073,-33.9105,151.2276,25,RANDWICK RACECOURSE,PRCP,1937,2021
ASN00066073,-33.9105,151.2276,25,RANDWICK RACECOURSE,DAPR,1937,2016
ASN00066073,-33.9105,151.2276,25,RANDWICK RACECOURSE,DWPR,1937,2016
ASN00066073,-33.9105,151.2276,25,RANDWICK RACECOURSE,MDPR,1937,2016
ASN00066074,-33.95,151.1333,22.9,ROCKDALE BOWLING CLUB,PRCP,1949,1974
ASN00066074,-33.95,151.1333,22.9,ROCKDALE BOWLING CLUB,DAPR,1961,1974
ASN00066074,-33.95,151.1333,22.9,ROCKDALE BOWLING CLUB,DWPR,1961,1974
ASN00066074,-33.95,151.1333,22.9,ROCKDALE BOWLING CLUB,MDPR,1961,1974
ASN00066075,-33.8411,151.1967,21,WAVERTON BOWLING CLUB,PRCP,1955,1999
ASN00066075,-33.8411,151.1967,21,WAVERTON BOWLING CLUB,DAPR,1956,1992
ASN00066075,-33.8411,151.1967,21,WAVERTON BOWLING CLUB,DWPR,1956,1992
ASN00066075,-33.8411,151.1967,21,WAVERTON BOWLING CLUB,MDPR,1956,1992
ASN00066076,-33.9367,151.07,45,WILEY PARK (ROSELANDS),PRCP,1949,1987
ASN00066076,-33.9367,151.07,45,WILEY PARK (ROSELANDS),DAPR,1954,1983
ASN00066076,-33.9367,151.07,45,WILEY PARK (ROSELANDS),DWPR,1954,1983
ASN00066076,-33.9367,151.07,45,WILEY PARK (ROSELANDS),MDPR,1954,1983
ASN00066077,-33.6833,151.2333,182.9,TERREY HILLS,PRCP,1963,1966
ASN00066077,-33.6833,151.2333,182.9,TERREY HILLS,DAPR,1964,1966
ASN00066077,-33.6833,151.2333,182.9,TERREY HILLS,DWPR,1964,1966
ASN00066077,-33.6833,151.2333,182.9,TERREY HILLS,MDPR,1964,1966
ASN00066078,-34.0517,150.98,140,LUCAS HEIGHTS (ANSTO),TMAX,1962,1982
ASN00066078,-34.0517,150.98,140,LUCAS HEIGHTS (ANSTO),TMIN,1962,1982
ASN00066078,-34.0517,150.98,140,LUCAS HEIGHTS (ANSTO),PRCP,1958,2021
ASN00066078,-34.0517,150.98,140,LUCAS HEIGHTS (ANSTO),DAPR,1983,2020
ASN00066078,-34.0517,150.98,140,LUCAS HEIGHTS (ANSTO),DWPR,1983,2020
ASN00066078,-34.0517,150.98,140,LUCAS HEIGHTS (ANSTO),MDPR,1983,2020
ASN00066079,-33.637,151.3212,9,AVALON BEACH (AVALON (PALMGROV,PRCP,1958,2021
ASN00066079,-33.637,151.3212,9,AVALON BEACH (AVALON (PALMGROV,DAPR,1964,2021
ASN00066079,-33.637,151.3212,9,AVALON BEACH (AVALON (PALMGROV,DWPR,1964,2021
ASN00066079,-33.637,151.3212,9,AVALON BEACH (AVALON (PALMGROV,MDPR,1964,2021
ASN00066080,-33.7809,151.2044,75,CASTLE COVE (ROSEBRIDGE AVE),PRCP,1958,2021
ASN00066080,-33.7809,151.2044,75,CASTLE COVE (ROSEBRIDGE AVE),DAPR,1999,2008
ASN00066080,-33.7809,151.2044,75,CASTLE COVE (ROSEBRIDGE AVE),DWPR,1999,2008
ASN00066080,-33.7809,151.2044,75,CASTLE COVE (ROSEBRIDGE AVE),MDPR,1999,2008
ASN00066081,-33.8,151.1333,70,NORTH RYDE STROUD STREET,PRCP,1960,1977
ASN00066081,-33.8,151.1333,70,NORTH RYDE STROUD STREET,DAPR,1971,1976
ASN00066081,-33.8,151.1333,70,NORTH RYDE STROUD STREET,DWPR,1971,1976
ASN00066081,-33.8,151.1333,70,NORTH RYDE STROUD STREET,MDPR,1971,1976
ASN00066082,-33.8333,151.0833,5,CONCORD WEST PLASTER MILLS,PRCP,1961,1982
ASN00066082,-33.8333,151.0833,5,CONCORD WEST PLASTER MILLS,DAPR,1961,1982
ASN00066082,-33.8333,151.0833,5,CONCORD WEST PLASTER MILLS,DWPR,1961,1982
ASN00066082,-33.8333,151.0833,5,CONCORD WEST PLASTER MILLS,MDPR,1961,1982
ASN00066083,-33.6,151.3,15,PALM BEACH COASTERS RETREAT,PRCP,1960,1989
ASN00066083,-33.6,151.3,15,PALM BEACH COASTERS RETREAT,DAPR,1966,1989
ASN00066083,-33.6,151.3,15,PALM BEACH COASTERS RETREAT,DWPR,1966,1989
ASN00066083,-33.6,151.3,15,PALM BEACH COASTERS RETREAT,MDPR,1966,1989
ASN00066084,-33.75,151.05,167.6,PENNANT HILLS WEST (SAWENI),PRCP,1961,1962
ASN00066085,-33.8361,151.0128,8,GRANVILLE RSL BOWLING CLUB,PRCP,1958,2000
ASN00066085,-33.8361,151.0128,8,GRANVILLE RSL BOWLING CLUB,DAPR,1963,1999
ASN00066085,-33.8361,151.0128,8,GRANVILLE RSL BOWLING CLUB,DWPR,1963,1999
ASN00066085,-33.8361,151.0128,8,GRANVILLE RSL BOWLING CLUB,MDPR,1963,1999
ASN00066086,-34.0313,151.1642,10,CRONULLA STP,PRCP,1958,2006
ASN00066086,-34.0313,151.1642,10,CRONULLA STP,DAPR,1972,2006
ASN00066086,-34.0313,151.1642,10,CRONULLA STP,DWPR,1972,2006
ASN00066086,-34.0313,151.1642,10,CRONULLA STP,MDPR,1972,2006
ASN00066087,-33.7933,151.0862,74,EASTWOOD BOWLING CLUB,PRCP,1955,2004
ASN00066087,-33.7933,151.0862,74,EASTWOOD BOWLING CLUB,DAPR,1956,1999
ASN00066087,-33.7933,151.0862,74,EASTWOOD BOWLING CLUB,DWPR,1956,1999
ASN00066087,-33.7933,151.0862,74,EASTWOOD BOWLING CLUB,MDPR,1956,1999
ASN00066088,-33.7833,151.2833,14.9,MANLY NORTH,PRCP,1959,1975
ASN00066088,-33.7833,151.2833,14.9,MANLY NORTH,DAPR,1963,1973
ASN00066088,-33.7833,151.2833,14.9,MANLY NORTH,DWPR,1963,1973
ASN00066088,-33.7833,151.2833,14.9,MANLY NORTH,MDPR,1963,1973
ASN00066089,-33.7939,151.2692,5,MANLY NORTH BOWLING CLUB,PRCP,1961,1987
ASN00066089,-33.7939,151.2692,5,MANLY NORTH BOWLING CLUB,DAPR,1961,1987
ASN00066089,-33.7939,151.2692,5,MANLY NORTH BOWLING CLUB,DWPR,1961,1987
ASN00066089,-33.7939,151.2692,5,MANLY NORTH BOWLING CLUB,MDPR,1961,1987
ASN00066090,-34.0608,151.0125,170,ENGADINE (CAMBRAI AVE),PRCP,1962,1993
ASN00066090,-34.0608,151.0125,170,ENGADINE (CAMBRAI AVE),DAPR,1962,1992
ASN00066090,-34.0608,151.0125,170,ENGADINE (CAMBRAI AVE),DWPR,1962,1992
ASN00066090,-34.0608,151.0125,170,ENGADINE (CAMBRAI AVE),MDPR,1962,1992
ASN00066091,-33.8667,151.1,-999.9,BURWOOD 2 PUBLIC SCHOOL,PRCP,1911,1920
ASN00066092,-33.6833,151.0333,-999.9,DURAL,PRCP,1963,1972
ASN00066092,-33.6833,151.0333,-999.9,DURAL,DAPR,1972,1972
ASN00066092,-33.6833,151.0333,-999.9,DURAL,DWPR,1972,1972
ASN00066092,-33.6833,151.0333,-999.9,DURAL,MDPR,1972,1972
ASN00066094,-33.8,151.2,-999.9,WILLOUGHBY,PRCP,1908,1925
ASN00066095,-33.8333,151.2833,76.2,SYDNEY (HORNBY LIGHT),PRCP,1843,1918
ASN00066095,-33.8333,151.2833,76.2,SYDNEY (HORNBY LIGHT),DAPR,1844,1844
ASN00066095,-33.8333,151.2833,76.2,SYDNEY (HORNBY LIGHT),DWPR,1844,1844
ASN00066095,-33.8333,151.2833,76.2,SYDNEY (HORNBY LIGHT),MDPR,1844,1844
ASN00066096,-33.7167,151.1667,-999.9,PYMBLE,PRCP,1914,1920
ASN00066096,-33.7167,151.1667,-999.9,PYMBLE,DAPR,1917,1920
ASN00066096,-33.7167,151.1667,-999.9,PYMBLE,DWPR,1917,1920
ASN00066096,-33.7167,151.1667,-999.9,PYMBLE,MDPR,1917,1920
ASN00066097,-33.9,151.2,-999.9,RANWICK BUNNERONG RD,PRCP,1904,1924
ASN00066097,-33.9,151.2,-999.9,RANWICK BUNNERONG RD,DAPR,1906,1924
ASN00066097,-33.9,151.2,-999.9,RANWICK BUNNERONG RD,DWPR,1906,1924
ASN00066097,-33.9,151.2,-999.9,RANWICK BUNNERONG RD,MDPR,1906,1924
ASN00066098,-33.8809,151.2658,8,ROSE BAY (ROYAL SYDNEY GOLF CL,PRCP,1928,2021
ASN00066098,-33.8809,151.2658,8,ROSE BAY (ROYAL SYDNEY GOLF CL,DAPR,1933,2004
ASN00066098,-33.8809,151.2658,8,ROSE BAY (ROYAL SYDNEY GOLF CL,DWPR,1933,2004
ASN00066098,-33.8809,151.2658,8,ROSE BAY (ROYAL SYDNEY GOLF CL,MDPR,1933,2004
ASN00066099,-33.8,151.2667,24.4,MANLY (FAIRLIGHT),PRCP,1926,1936
ASN00066101,-33.9167,151.1667,-999.9,MARRICKVILLE (FERNBANK),PRCP,1889,1913
ASN00066102,-33.8167,151.1167,-999.9,MEADOW BANK,PRCP,1903,1916
ASN00066103,-33.9667,151.05,-999.9,REVESBY LINDEN PK,PRCP,1903,1924
ASN00066103,-33.9667,151.05,-999.9,REVESBY LINDEN PK,DAPR,1914,1921
ASN00066103,-33.9667,151.05,-999.9,REVESBY LINDEN PK,DWPR,1914,1921
ASN00066103,-33.9667,151.05,-999.9,REVESBY LINDEN PK,MDPR,1914,1921
ASN00066104,-34.05,151.15,-999.9,LILLI PILLI,PRCP,1902,1941
ASN00066105,-33.7667,151.1667,110,KILLARA,PRCP,1909,1922
ASN00066106,-33.7,151.1,174,HORNSBY MURIEL STREET,PRCP,1923,1930
ASN00066107,-33.8,151.1,-999.9,HORNSBY JUNCTION (THORNLEIGH),PRCP,1890,1926
ASN00066107,-33.8,151.1,-999.9,HORNSBY JUNCTION (THORNLEIGH),DAPR,1905,1925
ASN00066107,-33.8,151.1,-999.9,HORNSBY JUNCTION (THORNLEIGH),DWPR,1905,1925
ASN00066107,-33.8,151.1,-999.9,HORNSBY JUNCTION (THORNLEIGH),MDPR,1905,1925
ASN00066108,-33.8333,151.1333,-999.9,HUNTERS HILL ST JOSEPHS COLLEG,PRCP,1916,1923
